BMI,PhysicalActivity5OrMoreDays,WhatIsYourSex
21.261718749999996,8.0,1.0
32.488521579430675,4.0,2.0
21.852534909104598,3.0,2.0
21.474561292766065,2.0,2.0
22.733803334558456,8.0,2.0
21.824985799726015,6.0,2.0
20.29938271604938,2.0,2.0
34.070294784580504,4.0,2.0
23.336699911627317,6.0,2.0
21.697845804988667,8.0,2.0
22.733803334558456,8.0,2.0
27.317550528811775,7.0,2.0
23.32415059687787,1.0,1.0
23.7372712888961,1.0,1.0
24.293074769767536,3.0,1.0
25.76169418637673,8.0,1.0
20.026835180055404,3.0,1.0
18.6593204775023,1.0,1.0
25.76169418637673,2.0,1.0
32.43629794120969,7.0,1.0
21.161101870258427,6.0,1.0
22.082031725424965,2.0,1.0
35.8538145959577,1.0,1.0
28.14040816326531,3.0,2.0
26.430801248699268,5.0,2.0
35.43749999999999,2.0,2.0
20.40484429065744,6.0,2.0
25.60879220143777,1.0,2.0
26.989898989898993,5.0,2.0
24.55143840422333,8.0,2.0
23.390624999999996,3.0,2.0
28.14040816326531,2.0,2.0
22.276795005202914,8.0,1.0
27.37565036420395,1.0,2.0
21.852534909104598,6.0,2.0
38.1524334251607,1.0,2.0
24.754413037750762,3.0,2.0
28.408304498269896,6.0,2.0
22.442906574394467,8.0,2.0
20.99495356684284,4.0,2.0
19.825182101977106,6.0,1.0
26.30713296398892,4.0,1.0
26.48655472793839,8.0,1.0
27.23437056270031,2.0,1.0
27.40244897959184,8.0,2.0
23.10530612244898,3.0,2.0
37.88967222426409,4.0,2.0
28.284438775510207,4.0,1.0
25.160156249999993,1.0,1.0
37.58561929900765,1.0,2.0
27.10530612244898,4.0,2.0
37.88967222426409,2.0,2.0
29.031836734693876,6.0,2.0
20.316910685385224,6.0,1.0
19.492187499999996,6.0,1.0
19.505862306787293,5.0,1.0
28.320499479708637,3.0,1.0
23.784722222222225,7.0,2.0
23.699591836734694,1.0,2.0
16.462567857593736,1.0,2.0
22.679687499999996,1.0,2.0
20.82644628099174,3.0,2.0
22.602076124567475,1.0,2.0
30.799382716049383,6.0,2.0
30.46209362157105,7.0,2.0
19.285005668934243,6.0,1.0
20.770031217481787,1.0,1.0
28.168165907636723,8.0,1.0
26.430801248699268,1.0,1.0
20.795975495963322,1.0,1.0
30.388798976250516,4.0,1.0
22.498582766439913,1.0,1.0
25.18042366691015,8.0,2.0
25.759259259259256,7.0,2.0
20.99815574541759,7.0,2.0
19.250792213671346,2.0,2.0
25.48289357404368,8.0,2.0
20.73058390022676,3.0,2.0
22.191011235955056,8.0,2.0
26.66122448979592,8.0,2.0
27.127535166560858,1.0,2.0
37.04693439722986,8.0,1.0
21.697845804988667,1.0,1.0
35.356434240362816,1.0,1.0
24.7484410430839,6.0,1.0
23.543252595155714,4.0,1.0
22.19503933155181,2.0,1.0
21.346020761245676,8.0,1.0
23.072664359861598,3.0,2.0
19.880204528853177,1.0,2.0
22.32506887052342,5.0,1.0
29.820069204152254,2.0,1.0
20.24422897480628,5.0,1.0
26.996539792387544,1.0,2.0
29.797844068201496,8.0,2.0
25.76169418637673,8.0,2.0
21.47591836734694,5.0,2.0
25.733823046373434,3.0,2.0
24.25072671990377,3.0,2.0
22.191011235955056,6.0,2.0
18.186374419459387,3.0,2.0
20.73058390022676,1.0,1.0
28.891161431701967,8.0,2.0
20.719723183391007,1.0,2.0
25.200617283950617,6.0,2.0
38.51102040816326,1.0,2.0
29.038062283737027,6.0,2.0
28.87618832050702,8.0,2.0
28.881632653061224,7.0,2.0
21.534863945578234,8.0,1.0
23.32415059687787,7.0,1.0
22.655567117585846,1.0,1.0
22.847034339229968,7.0,1.0
23.002961580591506,1.0,1.0
21.261718749999996,8.0,1.0
22.19503933155181,6.0,1.0
24.754413037750762,4.0,1.0
26.463171365124772,3.0,1.0
22.6593204775023,6.0,1.0
16.883590170762183,1.0,1.0
25.825528007346193,8.0,1.0
28.707046939023897,6.0,1.0
23.566406249999996,4.0,2.0
23.921874999999996,7.0,2.0
24.29061224489796,3.0,2.0
23.66049382716049,5.0,2.0
20.08996539792388,6.0,2.0
23.699591836734694,6.0,1.0
20.60935534910138,1.0,1.0
20.40484429065744,6.0,2.0
20.41170634920635,4.0,2.0
21.98753462603878,1.0,1.0
19.492187499999996,1.0,1.0
21.899468538277414,7.0,1.0
22.18663434903047,8.0,1.0
20.41170634920635,2.0,1.0
21.597991689750693,5.0,1.0
18.781249999999996,1.0,1.0
16.749779068299457,8.0,1.0
27.32071995464853,1.0,1.0
24.754413037750762,1.0,1.0
21.712848391415474,1.0,1.0
25.027384478072133,8.0,1.0
25.691406249999993,5.0,1.0
30.36228650249503,4.0,1.0
32.142857142857146,1.0,1.0
22.576177285318558,2.0,1.0
22.757785467128027,2.0,1.0
39.990204081632655,1.0,2.0
24.080246913580243,8.0,2.0
31.831347606676815,2.0,2.0
23.703305563020688,6.0,2.0
21.672788079667946,6.0,2.0
27.91629844716576,2.0,2.0
24.541204986149587,6.0,1.0
20.24422897480628,3.0,1.0
26.112361495844876,2.0,1.0
20.659415107832437,8.0,1.0
20.810249307479225,1.0,1.0
23.921874999999996,1.0,1.0
31.391003460207614,5.0,1.0
18.048442906574394,1.0,1.0
24.293074769767536,1.0,1.0
21.683164590312018,1.0,1.0
21.47591836734694,6.0,1.0
25.76169418637673,5.0,1.0
21.20412049861496,2.0,1.0
17.998866213151928,5.0,1.0
19.703297804804702,1.0,1.0
25.114186851211073,3.0,1.0
28.860803324099727,2.0,1.0
25.76169418637673,3.0,1.0
21.491276400367312,1.0,1.0
31.153513093851707,1.0,2.0
23.336699911627317,6.0,2.0
19.893051154368493,1.0,2.0
19.99265381083563,4.0,2.0
28.524483751876343,1.0,2.0
35.8538145959577,4.0,2.0
26.41165755919854,1.0,2.0
22.478222446660773,4.0,2.0
24.911422902494337,8.0,2.0
22.279394567142237,6.0,2.0
21.660238751147844,1.0,2.0
18.62037037037037,4.0,2.0
20.451491534533723,8.0,2.0
22.276795005202914,6.0,2.0
21.190311418685123,4.0,2.0
29.876924235010726,1.0,2.0
31.10530612244898,6.0,2.0
20.91616826489358,2.0,2.0
33.7514172335601,6.0,2.0
24.628906249999993,2.0,1.0
25.677419354838705,8.0,1.0
20.770031217481787,3.0,1.0
21.161101870258427,5.0,1.0
24.34643351800554,3.0,1.0
28.853174752531146,1.0,1.0
23.92389143575804,1.0,1.0
19.846530612244898,4.0,2.0
24.049993687665697,8.0,2.0
26.68166089965398,8.0,2.0
28.52354570637119,6.0,2.0
24.41190861530355,1.0,2.0
36.401234567901234,6.0,2.0
24.266581632653065,5.0,2.0
22.381405817174514,1.0,1.0
28.03969394233018,1.0,1.0
28.92928004535148,1.0,1.0
41.56138645934565,3.0,1.0
27.941727367325697,1.0,1.0
21.660238751147844,6.0,1.0
26.6593204775023,1.0,1.0
27.60355389670981,2.0,1.0
41.95707736622175,2.0,1.0
22.503906249999996,1.0,1.0
29.234374999999996,1.0,1.0
23.620754955182427,4.0,2.0
23.543252595155714,1.0,2.0
20.4862810041778,5.0,2.0
27.32071995464853,5.0,2.0
27.719135802469136,1.0,2.0
21.37542517006803,8.0,2.0
19.703297804804702,3.0,2.0
22.21714285714286,6.0,2.0
20.61547783933518,3.0,1.0
29.157048940832723,2.0,1.0
23.413111342351716,1.0,1.0
24.138090610393817,1.0,1.0
34.14505626858369,1.0,1.0
26.682624041543264,3.0,1.0
32.38670939997566,4.0,1.0
25.188578832893704,1.0,1.0
22.082031725424965,1.0,1.0
21.712848391415474,1.0,1.0
28.524483751876343,5.0,1.0
19.239092797783936,3.0,1.0
34.52941176470589,1.0,2.0
31.49539199596011,8.0,2.0
21.972318339100347,8.0,2.0
24.437551020408165,8.0,2.0
35.78378378378378,1.0,2.0
22.148437499999996,1.0,1.0
25.005847171639548,4.0,2.0
21.325987144168966,3.0,1.0
23.182222222222222,4.0,1.0
22.0894901144641,1.0,1.0
20.199218749999996,1.0,1.0
24.9275471414054,6.0,1.0
19.658402203856753,3.0,1.0
23.049418495238815,1.0,1.0
19.492187499999996,2.0,1.0
24.242538296510972,8.0,1.0
22.19503933155181,5.0,1.0
26.97717932440108,1.0,2.0
20.317119054017738,1.0,2.0
29.414062499999993,4.0,2.0
27.281232249657524,1.0,2.0
21.852534909104598,7.0,2.0
24.107142857142865,3.0,2.0
36.10034602076125,5.0,2.0
35.43749999999999,2.0,1.0
22.46826222684703,8.0,1.0
18.26941172042606,8.0,1.0
23.493112947658407,2.0,1.0
19.996734693877553,8.0,2.0
26.27728507868255,5.0,2.0
20.87543252595156,5.0,2.0
22.619367553525034,8.0,2.0
36.372748838918774,8.0,2.0
17.107266435986162,1.0,2.0
21.697845804988667,8.0,2.0
28.92928004535148,6.0,2.0
22.540123456790123,6.0,2.0
20.75811134957707,8.0,2.0
20.14377658173059,2.0,2.0
25.200617283950617,6.0,2.0
23.0494887009216,6.0,2.0
28.524483751876343,3.0,1.0
18.605468749999996,1.0,1.0
38.09374999999999,3.0,1.0
21.216879949213137,5.0,1.0
18.584932451620755,6.0,1.0
21.792763157894736,5.0,1.0
24.54526534859521,1.0,1.0
21.712848391415474,1.0,1.0
21.16888888888889,1.0,1.0
28.320499479708637,1.0,1.0
18.833910034602077,4.0,1.0
24.991735537190088,1.0,2.0
22.276795005202914,6.0,2.0
21.867056245434622,8.0,2.0
20.580246913580247,4.0,2.0
20.57114512471656,4.0,2.0
29.401234567901234,2.0,2.0
28.56747404844291,8.0,2.0
22.66122448979592,5.0,2.0
22.733803334558456,5.0,2.0
21.697845804988667,8.0,2.0
23.33856794413445,5.0,2.0
31.63888888888889,7.0,2.0
39.901234567901234,8.0,2.0
26.040123456790123,1.0,2.0
33.9108560090703,4.0,2.0
19.658402203856753,8.0,2.0
31.828661164756593,7.0,2.0
21.32897959183673,6.0,2.0
21.534863945578234,6.0,2.0
34.78031563146578,8.0,1.0
38.8720567867036,1.0,1.0
32.5733295468376,2.0,1.0
24.541204986149587,2.0,1.0
40.22265624999999,6.0,1.0
26.03458049886622,1.0,1.0
23.600416233090527,1.0,1.0
23.035156249999996,1.0,1.0
27.719135802469136,5.0,2.0
16.712726757369616,4.0,2.0
27.25224489795918,3.0,2.0
28.794814394065956,5.0,2.0
29.038062283737027,8.0,2.0
22.37777777777778,5.0,1.0
21.161101870258427,6.0,1.0
20.40484429065744,6.0,2.0
33.325714285714284,3.0,2.0
29.038062283737027,6.0,2.0
30.605536332179934,5.0,2.0
23.035156249999996,8.0,1.0
20.564444444444447,8.0,1.0
29.627976794190435,4.0,1.0
30.31173777941127,4.0,1.0
33.37517313019391,1.0,1.0
21.161101870258427,1.0,1.0
24.166493236212276,4.0,1.0
25.86472424557752,6.0,1.0
18.781286461665854,1.0,1.0
19.99265381083563,2.0,1.0
20.795975495963322,2.0,1.0
22.847034339229968,1.0,1.0
30.605536332179934,1.0,1.0
26.430801248699268,1.0,1.0
28.707046939023897,1.0,1.0
18.605468749999996,2.0,1.0
20.87543252595156,3.0,1.0
24.844821290924582,3.0,1.0
23.90003387406376,8.0,2.0
21.975341641885795,8.0,2.0
31.572544137618834,1.0,2.0
27.19984850397677,1.0,2.0
22.498582766439913,7.0,2.0
27.317550528811775,6.0,2.0
25.114186851211073,8.0,2.0
23.92389143575804,6.0,1.0
22.494031221303953,6.0,2.0
22.33303875773261,6.0,2.0
23.240740740740737,3.0,2.0
28.345537179649035,3.0,2.0
25.48289357404368,8.0,2.0
29.17877551020408,1.0,2.0
21.824985799726015,7.0,2.0
20.978538683110877,4.0,1.0
24.844821290924582,8.0,1.0
20.012486992715917,8.0,1.0
20.14377658173059,7.0,1.0
22.958367346938775,1.0,1.0
24.754413037750762,2.0,1.0
19.805035944145434,3.0,1.0
22.63377824658201,1.0,1.0
21.852534909104598,4.0,2.0
21.660238751147844,1.0,1.0
42.419753086419746,2.0,1.0
24.49219467401286,8.0,1.0
18.314255983350673,1.0,1.0
18.781286461665854,1.0,1.0
23.185524767739054,5.0,1.0
30.476562499999993,2.0,1.0
31.24888888888889,8.0,1.0
27.057820982199217,8.0,2.0
22.916955017301042,3.0,2.0
18.186374419459387,1.0,2.0
31.080246913580247,6.0,2.0
23.90003387406376,4.0,2.0
18.833910034602077,3.0,2.0
41.65289256198348,1.0,2.0
21.994490358126725,1.0,2.0
31.153513093851707,8.0,2.0
19.996734693877553,7.0,2.0
29.038062283737027,2.0,2.0
28.03969394233018,5.0,2.0
23.558691135734072,5.0,2.0
26.6593204775023,1.0,2.0
22.19503933155181,3.0,2.0
19.775086505190313,6.0,2.0
35.872448979591844,4.0,1.0
34.411132297456284,3.0,1.0
22.733803334558456,1.0,2.0
20.57114512471656,6.0,2.0
18.960937499999996,8.0,2.0
30.824609733700647,4.0,2.0
29.73356009070295,1.0,2.0
19.44640998959417,2.0,1.0
25.523718836565095,1.0,1.0
28.320499479708637,1.0,1.0
28.320499479708637,1.0,1.0
18.82828282828283,1.0,1.0
19.293161202905644,7.0,1.0
28.252595155709347,4.0,2.0
16.553287981859413,5.0,2.0
21.697845804988667,5.0,2.0
26.68166089965398,3.0,2.0
18.611917687160712,3.0,2.0
31.943066851815114,1.0,1.0
19.632963988919666,1.0,1.0
25.200617283950617,2.0,2.0
23.336699911627317,7.0,2.0
22.33303875773261,5.0,2.0
25.031836734693876,8.0,2.0
29.15702479338843,4.0,1.0
25.490114464099893,1.0,1.0
28.527343749999996,1.0,1.0
22.177777777777777,6.0,1.0
20.73469387755102,5.0,2.0
27.317550528811775,4.0,2.0
25.7701047847494,6.0,2.0
31.374252397340374,6.0,2.0
49.43944636678201,1.0,2.0
20.82644628099174,5.0,2.0
31.391003460207614,3.0,2.0
23.492265027231113,1.0,2.0
40.80968858131488,1.0,2.0
28.92928004535148,1.0,2.0
24.107142857142865,1.0,1.0
23.09223008931464,2.0,1.0
24.991735537190088,2.0,1.0
35.8538145959577,1.0,1.0
21.520932874469576,8.0,2.0
23.14342403628118,8.0,2.0
22.733803334558456,4.0,2.0
20.99495356684284,8.0,2.0
27.484418282548475,4.0,1.0
23.55470810174855,6.0,1.0
28.252595155709347,3.0,1.0
19.327823691460058,3.0,1.0
34.52941176470589,8.0,1.0
29.15702479338843,8.0,1.0
27.281232249657524,3.0,2.0
38.13840830449827,3.0,2.0
23.336699911627317,2.0,2.0
18.833910034602077,1.0,2.0
33.7514172335601,1.0,2.0
21.972656249999996,8.0,1.0
28.061482136093925,1.0,2.0
35.41975308641975,3.0,2.0
37.11367911851652,3.0,2.0
25.114186851211073,5.0,2.0
20.99495356684284,1.0,2.0
17.773061224489794,1.0,2.0
21.660899653979243,7.0,2.0
30.584807492195626,4.0,1.0
36.98085468943166,6.0,1.0
40.260355029585796,1.0,1.0
18.95065678045843,1.0,1.0
21.161101870258427,1.0,1.0
18.781286461665854,4.0,1.0
27.317550528811775,8.0,1.0
32.20414621282811,1.0,1.0
23.302862811791385,1.0,1.0
22.907461179144047,8.0,2.0
23.193571950328703,8.0,2.0
26.506939371804233,8.0,2.0
19.703297804804702,6.0,2.0
23.92389143575804,2.0,1.0
27.281232249657524,1.0,1.0
20.4862810041778,2.0,2.0
18.875674514752074,4.0,2.0
21.340660167864808,5.0,2.0
23.620754955182427,6.0,2.0
35.18282548476454,4.0,2.0
20.53531009506564,4.0,2.0
24.955017301038065,1.0,2.0
23.620754955182427,7.0,2.0
23.037856259814895,6.0,2.0
20.316910685385224,6.0,1.0
19.158861340679522,4.0,1.0
21.852534909104598,1.0,1.0
22.082031725424965,1.0,1.0
30.824609733700647,5.0,1.0
18.605468749999996,2.0,1.0
18.480725623582767,4.0,1.0
19.757606362832977,8.0,2.0
19.323299119639742,2.0,1.0
20.461759497477363,7.0,1.0
25.691406249999993,2.0,1.0
19.99265381083563,3.0,1.0
20.374999999999996,6.0,1.0
16.049947970863684,5.0,1.0
22.99357208448118,6.0,1.0
23.002961580591506,1.0,1.0
21.215986394557827,5.0,2.0
20.317119054017738,2.0,2.0
22.958367346938775,8.0,2.0
24.107142857142865,5.0,2.0
26.952240832956093,8.0,2.0
21.55864197530864,8.0,2.0
22.347636537370477,8.0,2.0
22.21714285714286,5.0,2.0
20.76247118179692,5.0,2.0
20.08928571428572,8.0,2.0
19.99265381083563,1.0,2.0
23.543252595155714,2.0,2.0
20.42679216195383,7.0,2.0
19.250792213671346,2.0,2.0
27.19984850397677,8.0,2.0
24.169550173010382,1.0,2.0
25.901234567901234,8.0,2.0
15.996734693877551,1.0,2.0
17.608256533266,3.0,2.0
16.391283074259476,1.0,2.0
30.584807492195626,3.0,1.0
27.60355389670981,3.0,1.0
30.66122448979592,1.0,1.0
19.120027099251008,2.0,1.0
19.703297804804702,2.0,1.0
23.92389143575804,5.0,1.0
23.302862811791385,4.0,1.0
23.620754955182427,1.0,2.0
22.757785467128027,8.0,2.0
18.951059167275382,7.0,2.0
24.3811400758458,6.0,2.0
22.401234567901234,5.0,2.0
38.60372062468273,6.0,2.0
34.46018991964937,1.0,2.0
36.00127551020409,6.0,2.0
24.924037460978145,1.0,1.0
24.628906249999993,1.0,1.0
26.402343749999996,2.0,1.0
26.03458049886622,6.0,1.0
37.76066597294484,1.0,1.0
19.158861340679522,1.0,1.0
26.068361789568645,3.0,1.0
22.129038724982458,1.0,2.0
18.200617283950617,7.0,2.0
21.37542517006803,6.0,2.0
25.62037037037037,3.0,2.0
21.975341641885795,8.0,2.0
26.522770556984863,6.0,2.0
23.742187499999996,1.0,1.0
19.25551020408163,4.0,2.0
24.55143840422333,6.0,2.0
19.996734693877553,4.0,2.0
16.440816326530612,8.0,2.0
24.638888888888886,8.0,2.0
34.9302809573361,2.0,2.0
20.940832724616506,7.0,2.0
18.142222222222223,8.0,1.0
30.84444444444445,2.0,1.0
23.558691135734072,8.0,1.0
19.492187499999996,1.0,1.0
27.87828947368421,8.0,1.0
27.60355389670981,1.0,1.0
22.148437499999996,1.0,1.0
24.70513548731999,1.0,1.0
19.493112947658403,6.0,1.0
23.21878881403139,6.0,1.0
32.20061728395061,1.0,2.0
21.47591836734694,8.0,2.0
32.20061728395061,1.0,2.0
21.47591836734694,5.0,2.0
23.858131487889278,1.0,2.0
20.440816326530612,5.0,2.0
22.757785467128027,1.0,2.0
20.40484429065744,8.0,2.0
20.978538683110877,2.0,1.0
17.998866213151928,1.0,1.0
20.89356575963719,1.0,1.0
26.6593204775023,4.0,2.0
24.921616053032334,8.0,2.0
26.68166089965398,3.0,2.0
31.10530612244898,8.0,2.0
23.098765432098766,8.0,2.0
19.328367630349703,4.0,2.0
36.88581314878893,1.0,2.0
23.25551020408163,1.0,2.0
25.460255939055767,4.0,2.0
26.48655472793839,6.0,2.0
21.597991689750693,3.0,1.0
23.037856259814895,4.0,1.0
20.24422897480628,2.0,1.0
21.261718749999996,3.0,1.0
21.710718002081162,3.0,1.0
33.975685949791114,1.0,1.0
25.951296623884982,1.0,1.0
38.243817983364075,1.0,1.0
24.48238858729958,5.0,2.0
19.148788927335644,2.0,1.0
22.7069140727916,1.0,1.0
21.902185223725283,6.0,1.0
26.12066694267756,1.0,1.0
19.158861340679522,7.0,1.0
19.355555555555554,4.0,1.0
22.148437499999996,8.0,1.0
26.6593204775023,7.0,1.0
25.188578832893704,2.0,1.0
21.161101870258427,7.0,1.0
20.66115702479339,2.0,1.0
23.492265027231113,3.0,2.0
19.463667820069205,8.0,2.0
23.921874999999996,8.0,2.0
20.023437499999996,8.0,2.0
18.961450028367523,8.0,2.0
18.608533272974196,1.0,2.0
29.797844068201496,5.0,2.0
22.070204081632653,3.0,2.0
17.49598246895544,7.0,2.0
19.183183941421536,7.0,2.0
22.33303875773261,8.0,2.0
21.053004535147394,3.0,2.0
20.470900138871354,8.0,2.0
24.657483930211203,3.0,2.0
22.28719723183391,8.0,2.0
23.742187499999996,8.0,1.0
19.399244879548263,7.0,2.0
21.0,1.0,2.0
31.399183673469388,8.0,2.0
32.58378161649236,6.0,2.0
20.73469387755102,8.0,2.0
20.317119054017738,8.0,2.0
15.945312499999996,3.0,2.0
27.281232249657524,8.0,2.0
17.660238751147844,1.0,2.0
33.29067710489669,1.0,1.0
20.61547783933518,4.0,1.0
21.216879949213137,6.0,1.0
20.770031217481787,6.0,1.0
19.447987528344676,7.0,1.0
21.534863945578234,5.0,2.0
19.639284541192627,6.0,2.0
19.61937716262976,8.0,2.0
22.36408163265306,8.0,2.0
27.10530612244898,3.0,2.0
23.025471050195584,7.0,2.0
16.253098032189673,2.0,2.0
24.54526534859521,1.0,1.0
21.340660167864808,2.0,1.0
20.326905417814512,6.0,1.0
22.19503933155181,3.0,1.0
25.60879220143777,6.0,1.0
33.98714416896235,3.0,1.0
24.14733379501385,7.0,1.0
17.73702422145329,1.0,1.0
17.577854671280278,7.0,1.0
22.583447492398676,8.0,1.0
20.978538683110877,8.0,1.0
23.558691135734072,8.0,1.0
40.75390624999999,4.0,1.0
20.391259105098854,1.0,1.0
20.770031217481787,8.0,1.0
28.320499479708637,8.0,1.0
28.351562499999993,5.0,1.0
20.89356575963719,8.0,1.0
31.007812499999993,1.0,1.0
20.89356575963719,8.0,1.0
23.699591836734694,3.0,2.0
20.08928571428572,4.0,2.0
23.492265027231113,1.0,2.0
22.80816326530612,1.0,2.0
23.921874999999996,1.0,1.0
23.558691135734072,1.0,1.0
25.677419354838705,6.0,1.0
35.304890738813725,1.0,1.0
18.480725623582767,2.0,1.0
27.60355389670981,1.0,1.0
22.653983353151013,3.0,2.0
25.114186851211073,3.0,2.0
19.996734693877553,6.0,2.0
35.31487889273357,8.0,2.0
27.299382716049383,1.0,2.0
32.20061728395061,6.0,2.0
30.31173777941127,8.0,2.0
20.40484429065744,4.0,2.0
20.317119054017738,6.0,2.0
22.21714285714286,3.0,2.0
17.230094959824687,1.0,2.0
25.058974588670903,1.0,2.0
36.526445922015434,8.0,2.0
24.337204898371418,5.0,2.0
25.733823046373434,2.0,2.0
19.880204528853177,8.0,2.0
23.22883657763694,7.0,2.0
29.120009555376388,8.0,2.0
22.21714285714286,8.0,2.0
19.996734693877553,8.0,2.0
25.71570294784581,1.0,2.0
30.77894205277111,1.0,2.0
35.34020083102493,1.0,1.0
24.911422902494337,8.0,1.0
28.92928004535148,1.0,1.0
26.20888888888889,1.0,1.0
23.90003387406376,1.0,1.0
27.32071995464853,1.0,1.0
28.133194588969822,3.0,1.0
26.6593204775023,2.0,1.0
20.770031217481787,1.0,1.0
23.921874999999996,1.0,1.0
20.41170634920635,1.0,1.0
24.25072671990377,1.0,1.0
28.323232323232325,3.0,1.0
22.148437499999996,5.0,1.0
18.402369264473204,3.0,1.0
19.095191954291824,3.0,1.0
27.089492072023646,7.0,2.0
21.700617283950617,1.0,2.0
22.429750409302013,8.0,2.0
20.98337950138504,7.0,2.0
18.961450028367523,3.0,2.0
21.0,8.0,2.0
21.3601108033241,6.0,2.0
29.349198333543743,2.0,2.0
38.43389335281226,6.0,2.0
33.598765432098766,3.0,2.0
43.42559833506763,3.0,1.0
23.035156249999996,1.0,1.0
27.1522491349481,1.0,1.0
20.719723183391007,8.0,2.0
24.169550173010382,6.0,1.0
30.219428657457943,6.0,1.0
16.391283074259476,1.0,1.0
21.697845804988667,5.0,1.0
26.290037261470133,4.0,1.0
20.795975495963322,8.0,1.0
20.08928571428572,4.0,1.0
19.99265381083563,6.0,1.0
38.45328719723184,2.0,1.0
20.277574872169467,4.0,2.0
24.337204898371418,1.0,2.0
23.336699911627317,6.0,2.0
18.286601570664992,6.0,2.0
23.703305563020688,8.0,2.0
19.158861340679522,8.0,2.0
17.608256533266,5.0,2.0
17.324201489710894,6.0,2.0
26.6593204775023,2.0,2.0
24.29061224489796,1.0,2.0
30.160706201901313,8.0,2.0
22.61772853185596,8.0,2.0
22.28719723183391,1.0,2.0
21.700617283950617,8.0,2.0
18.218836565096954,1.0,2.0
20.75811134957707,1.0,2.0
24.3811400758458,4.0,2.0
20.221606648199444,6.0,1.0
20.199218749999996,4.0,1.0
23.65840220385675,3.0,1.0
53.84070294784581,3.0,1.0
21.697845804988667,4.0,1.0
18.961450028367523,7.0,2.0
28.233929379809872,3.0,2.0
18.048442906574394,4.0,2.0
20.543462381300216,6.0,2.0
21.975341641885795,8.0,2.0
19.399244879548263,8.0,2.0
23.025471050195584,3.0,2.0
26.952240832956093,8.0,2.0
25.764308864312206,2.0,2.0
27.683518005540165,4.0,2.0
20.719723183391007,2.0,2.0
17.219135802469136,2.0,2.0
24.799307958477513,3.0,2.0
18.59556786703601,3.0,2.0
27.19984850397677,3.0,2.0
31.070199472083928,2.0,1.0
20.978538683110877,1.0,1.0
28.323232323232325,1.0,1.0
26.996539792387544,3.0,1.0
21.867056245434622,6.0,1.0
16.656249999999996,4.0,1.0
20.87543252595156,1.0,1.0
28.323232323232325,7.0,2.0
22.04582754702689,3.0,2.0
23.846530612244898,4.0,2.0
22.498582766439913,3.0,2.0
20.82644628099174,3.0,2.0
23.025471050195584,8.0,2.0
18.605468749999996,6.0,2.0
29.518447261204166,6.0,2.0
24.1227173119065,7.0,2.0
29.622857142857143,4.0,2.0
28.320499479708637,1.0,2.0
29.022545071323727,1.0,2.0
20.04166140638808,8.0,2.0
21.216879949213137,1.0,2.0
28.632748390354752,8.0,2.0
20.554687499999996,5.0,2.0
22.540123456790123,1.0,2.0
26.598765432098766,4.0,2.0
17.92326530612245,6.0,2.0
20.662630149388864,4.0,2.0
18.302269887546856,3.0,2.0
26.772826880934986,4.0,2.0
22.757785467128027,6.0,2.0
28.61821793873661,3.0,2.0
27.281232249657524,8.0,2.0
23.492265027231113,8.0,2.0
39.20061728395061,5.0,2.0
31.10530612244898,2.0,1.0
18.944836112132045,4.0,1.0
19.328367630349703,3.0,1.0
24.844821290924582,3.0,1.0
21.697845804988667,2.0,1.0
24.9275471414054,3.0,1.0
26.998299319727895,1.0,1.0
21.50173010380623,1.0,1.0
29.810539981337985,1.0,1.0
25.393282312925173,1.0,1.0
22.820398393443952,6.0,1.0
18.640783186875606,1.0,1.0
29.022545071323727,1.0,1.0
25.7701047847494,1.0,1.0
24.293074769767536,8.0,1.0
23.620754955182427,1.0,2.0
37.50766983199416,1.0,2.0
24.520087655222788,2.0,2.0
44.984389348025715,1.0,2.0
35.93537799909462,8.0,2.0
25.114186851211073,5.0,2.0
21.216879949213137,5.0,2.0
16.68458578542327,4.0,2.0
20.317119054017738,1.0,2.0
35.28086419753086,4.0,1.0
18.200617283950617,3.0,2.0
20.73469387755102,1.0,2.0
22.191011235955056,3.0,2.0
23.543252595155714,3.0,2.0
19.285005668934243,7.0,2.0
19.703297804804702,1.0,2.0
20.461759497477363,7.0,2.0
28.632748390354752,7.0,2.0
18.82828282828283,1.0,2.0
23.43157454686613,5.0,2.0
21.190311418685123,3.0,2.0
19.99265381083563,1.0,1.0
20.24422897480628,3.0,1.0
25.385256143273637,5.0,2.0
19.911015557347188,8.0,2.0
18.36332179930796,8.0,2.0
22.148437499999996,1.0,2.0
21.710718002081162,4.0,1.0
23.92389143575804,8.0,1.0
18.480725623582767,4.0,1.0
26.578124999999996,2.0,1.0
23.600416233090527,2.0,1.0
17.363281249999996,8.0,1.0
30.558169295043097,1.0,1.0
21.215986394557827,1.0,1.0
37.284907614688095,1.0,1.0
31.283216357661566,1.0,1.0
37.91796874999999,1.0,1.0
31.716961498439122,6.0,1.0
23.302862811791385,6.0,1.0
17.998866213151928,2.0,1.0
25.058974588670903,3.0,2.0
29.508650519031146,6.0,2.0
24.911422902494337,3.0,2.0
24.70513548731999,2.0,2.0
22.530314097881664,1.0,2.0
24.337204898371418,4.0,2.0
23.37962962962963,3.0,2.0
20.99495356684284,4.0,2.0
25.09691746019798,1.0,1.0
18.03749526574927,4.0,1.0
28.320499479708637,1.0,1.0
16.098765432098762,1.0,1.0
15.945312499999996,1.0,1.0
